Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MarketCap,Revenue_Growth,Earnings_Growth,ROE,Operating_Margins,Debt_To_Equity,Returns_1Y,Returns_2Y,Returns_3Y,Volume_MA50,Volume_Ratio,Volatility,Price_Level,Higher_Highs
2023-09-11 00:00:00+05:30,460.04998779296875,470.0,432.3500061035156,443.1499938964844,8038193,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-12 00:00:00+05:30,460.0,470.0,443.0,446.8999938964844,1741556,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-13 00:00:00+05:30,445.95001220703125,446.3999938964844,438.1000061035156,440.70001220703125,569909,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-14 00:00:00+05:30,441.29998779296875,461.25,438.25,452.3500061035156,833291,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-15 00:00:00+05:30,453.0,459.6499938964844,445.0,447.6000061035156,552330,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-18 00:00:00+05:30,449.8999938964844,455.45001220703125,446.04998779296875,449.79998779296875,430272,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-20 00:00:00+05:30,447.0,452.0,443.1499938964844,450.0,280871,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-21 00:00:00+05:30,446.04998779296875,463.20001220703125,445.6000061035156,450.29998779296875,604081,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-22 00:00:00+05:30,451.0,456.8999938964844,449.95001220703125,453.70001220703125,325411,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-25 00:00:00+05:30,453.70001220703125,456.79998779296875,448.54998779296875,450.1000061035156,254486,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-26 00:00:00+05:30,450.1000061035156,469.29998779296875,450.1000061035156,465.29998779296875,725632,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-27 00:00:00+05:30,468.0,486.8999938964844,464.1499938964844,474.29998779296875,1338066,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-28 00:00:00+05:30,478.70001220703125,490.1499938964844,477.79998779296875,482.54998779296875,491303,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-09-29 00:00:00+05:30,490.0,518.0,485.8500061035156,503.3500061035156,1027606,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-03 00:00:00+05:30,489.20001220703125,490.0,467.70001220703125,481.04998779296875,554968,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-04 00:00:00+05:30,479.6499938964844,493.70001220703125,472.79998779296875,490.0,380215,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-05 00:00:00+05:30,495.95001220703125,497.95001220703125,483.3999938964844,488.0,228425,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-06 00:00:00+05:30,484.25,555.0,482.54998779296875,532.5999755859375,1624725,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-09 00:00:00+05:30,526.4000244140625,541.7000122070312,508.5,526.9500122070312,615498,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-10 00:00:00+05:30,533.7999877929688,538.0,524.7999877929688,529.75,174470,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,,,False
2023-10-11 00:00:00+05:30,533.7999877929688,536.0,513.7000122070312,520.3499755859375,189007,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4401968354982383,,False
2023-10-12 00:00:00+05:30,523.9500122070312,528.7999877929688,516.0499877929688,526.0,146143,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4402822054016872,,False
2023-10-13 00:00:00+05:30,525.0499877929688,532.9500122070312,514.7999877929688,518.5499877929688,108896,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.440479289957859,,False
2023-10-16 00:00:00+05:30,526.3499755859375,536.4000244140625,518.7999877929688,529.4000244140625,172988,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.437933787044215,,False
2023-10-17 00:00:00+05:30,534.0,545.0,521.2000122070312,524.7999877929688,145370,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4369512922567456,,False
2023-10-18 00:00:00+05:30,525.0,538.0,520.5,523.3499755859375,121429,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4385958883441034,,False
2023-10-19 00:00:00+05:30,522.3499755859375,534.4000244140625,515.0999755859375,519.4500122070312,102151,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.44127654908404673,,False
2023-10-20 00:00:00+05:30,522.0,526.2000122070312,501.1499938964844,509.8999938964844,69910,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.45031268896460724,,False
2023-10-23 00:00:00+05:30,509.8999938964844,512.9500122070312,466.75,468.8999938964844,201981,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5459499081752004,,False
2023-10-25 00:00:00+05:30,470.04998779296875,485.6000061035156,454.1000061035156,456.70001220703125,130368,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5541185446176847,,False
2023-10-26 00:00:00+05:30,452.04998779296875,488.0,442.1499938964844,461.0,459388,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5417996079847484,,False
2023-10-27 00:00:00+05:30,468.0,482.0,468.0,473.1000061035156,118339,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5455955253139916,,False
2023-10-30 00:00:00+05:30,475.95001220703125,482.0,467.0,477.1499938964844,61332,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5428472126861893,,False
2023-10-31 00:00:00+05:30,479.8999938964844,483.79998779296875,472.0,474.95001220703125,203183,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5184593830540116,,False
2023-11-01 00:00:00+05:30,476.0,489.95001220703125,467.1000061035156,471.8999938964844,122986,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4947423389084218,,False
2023-11-02 00:00:00+05:30,472.0,476.45001220703125,465.8500061035156,471.45001220703125,57557,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4895683289779441,,False
2023-11-03 00:00:00+05:30,476.29998779296875,477.0,465.8999938964844,469.45001220703125,37943,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4895799829737153,,False
2023-11-06 00:00:00+05:30,472.8999938964844,495.0,471.29998779296875,492.70001220703125,115710,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.3982746011757419,,False
2023-11-07 00:00:00+05:30,485.29998779296875,492.0,482.29998779296875,484.29998779296875,43784,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4004322382540446,,False
2023-11-08 00:00:00+05:30,488.8999938964844,497.8999938964844,483.6000061035156,488.75,66243,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.4018488615935504,,False
2023-11-09 00:00:00+05:30,491.70001220703125,493.0,480.04998779296875,481.70001220703125,47965,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.40048148343744694,,False
2023-11-10 00:00:00+05:30,485.0,488.70001220703125,476.79998779296875,483.3500061035156,36047,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.3977965930047127,,False
2023-11-13 00:00:00+05:30,543.0,545.5,519.0,526.9000244140625,274690,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5165952132016972,,False
2023-11-15 00:00:00+05:30,538.5,539.25,518.0,520.4000244140625,127237,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5133170699051216,,False
2023-11-16 00:00:00+05:30,522.0,532.7000122070312,512.9000244140625,520.25,135938,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5123754006761768,,False
2023-11-17 00:00:00+05:30,527.5999755859375,527.5999755859375,506.8999938964844,509.8999938964844,118021,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5172110342003903,,False
2023-11-20 00:00:00+05:30,519.0,528.0499877929688,514.7999877929688,516.25,190089,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5186404126865231,,False
2023-11-21 00:00:00+05:30,520.0,524.0,509.3999938964844,516.2999877929688,163713,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.5139876043353897,,False
2023-11-22 00:00:00+05:30,521.4000244140625,521.4000244140625,494.20001220703125,501.29998779296875,163852,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,,,0.43168710721811865,,False
2023-11-23 00:00:00+05:30,505.0,519.9000244140625,505.0,509.8999938964844,120649,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,496884.34,0.24281103324769704,0.4193102891752489,,False
2023-11-24 00:00:00+05:30,509.6499938964844,520.0,509.6499938964844,516.0499877929688,122175,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,338563.98,0.3608623693518726,0.4197140941686773,,False
2023-11-28 00:00:00+05:30,516.9500122070312,538.0,514.0,516.25,275166,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,309236.18,0.8898247287882033,0.4131358499041281,,False
2023-11-29 00:00:00+05:30,518.5,520.2000122070312,507.70001220703125,514.7999877929688,113309,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,300104.18,0.3775655507364143,0.4136917144444422,,False
2023-11-30 00:00:00+05:30,518.5999755859375,528.1500244140625,511.25,523.0499877929688,247060,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,288379.56,0.856718139108056,0.41440296300725943,,False
2023-12-01 00:00:00+05:30,538.8499755859375,538.8499755859375,520.25,528.2000122070312,277943,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,282891.82,0.982506316372103,0.41239775320376143,,False
2023-12-04 00:00:00+05:30,539.0,554.1500244140625,523.4000244140625,526.4500122070312,238669,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,279059.76,0.855261253001866,0.4130070684995896,,False
2023-12-05 00:00:00+05:30,526.4500122070312,529.6500244140625,512.0,514.4000244140625,124044,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,275923.22,0.4495598449452714,0.4241985092064737,,False
2023-12-06 00:00:00+05:30,519.0,519.25,503.5,507.20001220703125,125672,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,266355.04,0.471821370453512,0.3944730204565188,,True
2023-12-07 00:00:00+05:30,507.0,509.54998779296875,495.45001220703125,502.6499938964844,218511,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,264217.04,0.8270132766607332,0.39039243073470153,,True
2023-12-08 00:00:00+05:30,507.29998779296875,513.0999755859375,497.1499938964844,499.3999938964844,193700,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,263001.32,0.7364982046477941,0.39059740393408016,,True
2023-12-11 00:00:00+05:30,500.0,510.45001220703125,500.0,507.70001220703125,114508,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,250778.84,0.45660949703730985,0.38950594811879635,,True
2023-12-12 00:00:00+05:30,507.70001220703125,508.0,492.29998779296875,498.20001220703125,134634,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,226710.2,0.5938594734599502,0.3969705934539638,,True
2023-12-13 00:00:00+05:30,498.70001220703125,504.95001220703125,497.1000061035156,499.3999938964844,98100,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,218846.14,0.448260133809077,0.22154201262610523,,True
2023-12-14 00:00:00+05:30,501.0,504.0,497.04998779296875,502.04998779296875,236054,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,203015.1,1.1627410965982332,0.2200877049405449,,True
2023-12-15 00:00:00+05:30,504.6000061035156,570.7999877929688,501.20001220703125,557.8499755859375,930524,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,210526.22,4.41999101109591,0.4572449604044384,,True
2023-12-18 00:00:00+05:30,568.0,587.9500122070312,551.9000244140625,554.5999755859375,392559,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,210773.1,1.8624720137436892,0.4502202734198401,,True
2023-12-19 00:00:00+05:30,556.9500122070312,595.0,553.25,582.5499877929688,471002,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,215624.64,2.184360748382003,0.4782985613203309,,True
2023-12-20 00:00:00+05:30,582.0,593.0499877929688,546.0499877929688,553.4500122070312,401232,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,191154.78,2.0989901481929985,0.5184536028102106,,True
2023-12-21 00:00:00+05:30,540.0999755859375,559.4000244140625,538.6500244140625,552.7999877929688,166322,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,182171.26,0.9129980217516198,0.504150245019439,,True
2023-12-22 00:00:00+05:30,554.9500122070312,566.0,547.5999755859375,553.7999877929688,166740,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,182016.66,0.9160699905162527,0.5023286475256571,,True
2023-12-26 00:00:00+05:30,556.5999755859375,585.0,546.7000122070312,564.7999877929688,436255,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,186961.62,2.3333933456503,0.5046247268401124,,True
2023-12-27 00:00:00+05:30,568.5999755859375,583.2000122070312,563.5,566.5,333369,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,190706.14,1.748076910371108,0.5043936634949951,,True
2023-12-28 00:00:00+05:30,568.7999877929688,603.0,566.4000244140625,590.75,598952,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,200507.26,2.987183606219545,0.5206166080235021,,True
2023-12-29 00:00:00+05:30,590.0,615.0,581.0,582.8499755859375,341178,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,203871.06,1.6734989262330808,0.5245973647968784,,True
2024-01-01 00:00:00+05:30,576.0,589.0,575.2000122070312,578.4000244140625,160629,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,204176.24,0.7867173966961093,0.526531433361646,,True
2024-01-02 00:00:00+05:30,584.0,584.4500122070312,565.0,572.6500244140625,125753,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,204262.72,0.61564342235333,0.5284503492461712,,True
2024-01-03 00:00:00+05:30,570.0,580.9500122070312,568.0,572.9000244140625,97917,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,204178.04,0.4795667545834018,0.5186823784765383,,True
2024-01-04 00:00:00+05:30,578.6500244140625,584.8499755859375,569.0,572.4000244140625,89450,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,204568.84,0.4372611195331606,0.5140808748878458,,True
2024-01-05 00:00:00+05:30,578.1500244140625,578.4000244140625,561.4000244140625,571.7999877929688,81785,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,202164.92,0.40454595188918036,0.5116732220222736,,True
2024-01-08 00:00:00+05:30,585.0,585.0,560.0499877929688,562.5499877929688,92380,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,201405.16,0.45867742415338314,0.5161890569934947,,True
2024-01-09 00:00:00+05:30,572.9500122070312,578.9000244140625,564.5499877929688,572.2999877929688,117355,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,194564.5,0.6031675870983658,0.5163811284414296,,True
2024-01-10 00:00:00+05:30,574.9500122070312,583.2999877929688,565.0499877929688,568.4500122070312,155515,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,195308.02,0.7962550641801602,0.5103404173602792,,True
2024-01-11 00:00:00+05:30,571.25,599.0,570.5,590.5,196436,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,198010.1,0.9920504055096179,0.5221181616501303,,True
2024-01-12 00:00:00+05:30,595.7999877929688,599.5,572.25,581.7000122070312,122412,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,196394.68,0.623295905978716,0.5288517225098005,,True
2024-01-15 00:00:00+05:30,581.7000122070312,581.7000122070312,581.7000122070312,581.7000122070312,0,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,193934.96,0.0,0.3618515322476958,,True
2024-01-16 00:00:00+05:30,581.7000122070312,589.5999755859375,561.9000244140625,571.4500122070312,139139,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,195566.6,0.7114660683368224,0.3677560720910563,,True
2024-01-17 00:00:00+05:30,571.5,579.0,565.7999877929688,570.8499755859375,89671,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,196601.16,0.45610615929224424,0.3196986914972396,,True
2024-01-18 00:00:00+05:30,565.1500244140625,576.7999877929688,562.2000122070312,569.75,81761,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,195922.18,0.4173136497358288,0.26206510967615854,,True
2024-01-19 00:00:00+05:30,571.0999755859375,585.0,568.2999877929688,576.4500122070312,139435,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,197835.2,0.7048037962910544,0.26427442124674194,,True
2024-01-23 00:00:00+05:30,577.5499877929688,589.8499755859375,563.6500244140625,573.75,217735,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,200865.04,1.0839865414110887,0.26541301997774897,,True
2024-01-24 00:00:00+05:30,587.0,614.7999877929688,565.5499877929688,589.7999877929688,515972,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,210225.18,2.454377729632578,0.2741120428568112,,True
2024-01-25 00:00:00+05:30,590.0,595.8499755859375,579.5999755859375,582.0999755859375,102260,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,211549.44,0.4833858222456178,0.2794459119883614,,True
2024-01-29 00:00:00+05:30,595.0,595.0,580.0499877929688,582.6500244140625,103335,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,208122.34,0.49651085030083747,0.2330375304888386,,True
2024-01-30 00:00:00+05:30,580.25,590.0,577.0999755859375,584.3499755859375,82920,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,207236.0,0.400123530660696,0.22831111881398278,,False
2024-01-31 00:00:00+05:30,587.2999877929688,616.6500244140625,578.6500244140625,596.5499877929688,265450,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,209826.24,1.265094394295013,0.23753797217946349,,True
2024-02-01 00:00:00+05:30,604.0,628.7000122070312,588.7000122070312,609.9500122070312,331838,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,214102.58,1.549901920845606,0.2443152755664624,,True
2024-02-02 00:00:00+05:30,614.5,635.4000244140625,606.2000122070312,613.1500244140625,298463,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,216270.06,1.3800477051701008,0.2441715518586662,,True
2024-02-05 00:00:00+05:30,615.0,625.0,602.25,610.5499877929688,109183,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,215179.46,0.5074043777226692,0.24526383561266027,,True
2024-02-06 00:00:00+05:30,611.0499877929688,617.7000122070312,600.25,602.5999755859375,66200,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,213226.42,0.31046809302524514,0.25170490830260844,,True
2024-02-07 00:00:00+05:30,605.5999755859375,617.2000122070312,602.5999755859375,605.8499755859375,78827,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,212389.98,0.3711427441162714,0.24164249442053032,,True
2024-02-08 00:00:00+05:30,608.9500122070312,615.0,600.4000244140625,605.4000244140625,57471,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,211095.9,0.2722506690087302,0.23670823785083045,,True
2024-02-09 00:00:00+05:30,609.9500122070312,614.0,580.0,608.0499877929688,116376,0.0,0.0,12971494400,-0.018,-0.56,,0.00899,10.225,,,,207920.1,0.5597150059085196,0.2339719539936897,,True
